医療機関CD,病院区分,年度,診療年月日,科コード,診療科,紹介件数
0212034,0,2018,0000-00-00,0,小児科,3
0212034,0,2019,0000-00-00,0,小児科,6
0212034,0,2020,0000-00-00,0,小児科,2
0212034,0,2021,0000-00-00,0,小児科,3
0212034,0,2022,0000-00-00,0,小児科,1
0212034,0,2024,2024-05-13,10,小児科,1
0212034,0,2024,2024-06-24,10,小児科,1
0212034,0,2024,2024-10-12,10,小児科,1
0212034,0,2021,0000-00-00,0,循環内,1
0212034,0,2013,0000-00-00,0,心療科,1
0212034,0,2019,0000-00-00,0,心血外,1
0212034,0,2022,0000-00-00,0,心血外,1
0212034,0,2021,0000-00-00,0,整形外,1
0212034,0,2024,2025-01-23,50,消化内,1
0212034,0,2023,0000-00-00,43,産婦人,1
0212034,0,2022,0000-00-00,0,眼科,1
0212034,0,2014,0000-00-00,0,神経内,1
0212034,0,2014,0000-00-00,0,耳鼻科,1
0212034,0,2020,0000-00-00,0,腎臓内,1
0212042,0,2017,0000-00-00,0,乳甲外,1
0212042,0,2021,0000-00-00,0,乳甲外,1
0212042,0,2022,0000-00-00,0,乳甲外,2
0212042,0,2022,0000-00-00,0,心療科,1
0212042,0,2013,0000-00-00,0,産婦人,2
0212042,0,2014,0000-00-00,0,産婦人,3
0212042,0,2016,0000-00-00,0,産婦人,4
0212042,0,2017,0000-00-00,0,産婦人,1
0212042,0,2018,0000-00-00,0,産婦人,4
0212042,0,2019,0000-00-00,0,産婦人,4
0212042,0,2020,0000-00-00,0,産婦人,4
0212042,0,2021,0000-00-00,0,産婦人,5
0212042,0,2022,0000-00-00,0,産婦人,5
0212042,0,2023,0000-00-00,43,産婦人,8
0212042,0,2024,2024-05-27,43,産婦人,1
0212042,0,2024,2024-06-10,43,産婦人,1
0212042,0,2024,2024-07-16,43,産婦人,1
0212042,0,2024,2024-07-19,43,産婦人,1
0212042,0,2024,2024-08-02,43,産婦人,1
0212042,0,2024,2024-10-11,43,産婦人,1
0212042,0,2024,2024-10-26,43,産婦人,1
0212042,0,2024,2025-01-22,43,産婦人,1
0212042,0,2024,2025-01-23,43,産婦人,1
0212042,0,2024,2025-03-13,43,産婦人,1
0212042,0,2021,0000-00-00,0,糖尿内,1
0212042,0,2017,0000-00-00,0,耳鼻科,1
0212042,0,2019,0000-00-00,0,胃腸内,1
0212059,0,2013,0000-00-00,0,循環内,1
0212059,0,2016,0000-00-00,0,心療科,1
0212059,0,2023,0000-00-00,12,心療科,1
0212059,0,2014,0000-00-00,0,歯口外,2
0212059,0,2015,0000-00-00,0,歯口外,1
0212059,0,2018,0000-00-00,0,歯口外,1
0212059,0,2020,0000-00-00,0,産婦人,1
0212059,0,2015,0000-00-00,0,眼科,1
0212059,0,2013,0000-00-00,0,神経内,1
0212059,0,2016,0000-00-00,0,糖尿内,1
0212083,0,2014,0000-00-00,0,小児科,4
0212083,0,2013,0000-00-00,0,循環内,1
0212083,0,2016,0000-00-00,0,循環内,1
0212083,0,2020,0000-00-00,0,循環内,1
0212083,0,2022,0000-00-00,0,循環内,1
0212083,0,2013,0000-00-00,0,整形外,1
0212083,0,2016,0000-00-00,0,整形外,2
0212083,0,2020,0000-00-00,0,整形外,1
0212083,0,2021,0000-00-00,0,整形外,1
0212083,0,2013,0000-00-00,0,神経内,1
0212083,0,2015,0000-00-00,0,肝臓内,1
0212083,0,2015,0000-00-00,0,胃腸内,1
0212083,0,2019,0000-00-00,0,脳卒中,1
0212091,0,2015,0000-00-00,0,呼吸内,1
0212091,0,2018,0000-00-00,0,小児外,1
0212091,0,2013,0000-00-00,0,小児科,1
0212091,0,2020,0000-00-00,0,小児科,2
0212091,0,2015,0000-00-00,0,循環内,1
0212091,0,2022,0000-00-00,0,心療科,1
0212091,0,2014,0000-00-00,0,救急科,1
0212091,0,2019,0000-00-00,0,皮膚科,1
0212091,0,2014,0000-00-00,0,神経内,1
0212091,0,2019,0000-00-00,0,神経内,1
0212091,0,2019,0000-00-00,0,総合診,1
0212091,0,2020,0000-00-00,0,総合診,1
0212091,0,2015,0000-00-00,0,耳鼻科,1
0212091,0,2019,0000-00-00,0,耳鼻科,1
0212091,0,2021,0000-00-00,0,耳鼻科,1
0212091,0,2021,0000-00-00,0,肝臓内,1
0212125,0,2020,0000-00-00,0,呼吸内,1
0212125,0,2021,0000-00-00,0,呼吸内,1
0212125,0,2016,0000-00-00,0,循環内,1
0212125,0,2017,0000-00-00,0,心療科,1
0212125,0,2023,0000-00-00,12,心療科,1
0212125,0,2021,0000-00-00,0,心血外,1
0212125,0,2017,0000-00-00,0,整形外,1
0212125,0,2021,0000-00-00,0,整形外,1
0212125,0,2015,0000-00-00,0,泌尿器,2
0212125,0,2017,0000-00-00,0,泌尿器,1
0212125,0,2018,0000-00-00,0,泌尿器,1
0212125,0,2019,0000-00-00,0,泌尿器,1
0212125,0,2021,0000-00-00,0,泌尿器,1
0212125,0,2018,0000-00-00,0,皮膚科,1
0212125,0,2014,0000-00-00,0,神経内,3
0212125,0,2015,0000-00-00,0,神経内,2
0212125,0,2016,0000-00-00,0,神経内,2
0212125,0,2020,0000-00-00,0,神経内,1
0212125,0,2013,0000-00-00,0,糖尿内,1
0212125,0,2021,0000-00-00,0,糖尿内,1
0212125,0,2023,0000-00-00,6,糖尿内,1
0212125,0,2013,0000-00-00,0,総合診,1
0212125,0,2017,0000-00-00,0,耳鼻科,1
0212125,0,2019,0000-00-00,0,肝臓内,1
0212125,0,2018,0000-00-00,0,胃腸内,1
0212125,0,2016,0000-00-00,0,脳神外,1
0212125,0,2019,0000-00-00,0,脳神外,1
0212125,0,2016,0000-00-00,0,麻酔科,1
0212133,0,2022,0000-00-00,0,リウ膠,1
0212133,0,2021,0000-00-00,0,リハ,1
0212133,0,2013,0000-00-00,0,呼吸内,1
0212133,0,2015,0000-00-00,0,呼吸内,1
0212133,0,2018,0000-00-00,0,呼吸内,2
0212133,0,2019,0000-00-00,0,呼吸内,1
0212133,0,2021,0000-00-00,0,呼吸内,2
0212133,0,2013,0000-00-00,0,循環内,2
0212133,0,2014,0000-00-00,0,循環内,1
0212133,0,2015,0000-00-00,0,循環内,1
0212133,0,2016,0000-00-00,0,循環内,1
0212133,0,2017,0000-00-00,0,循環内,3
0212133,0,2018,0000-00-00,0,循環内,6
0212133,0,2019,0000-00-00,0,循環内,4
0212133,0,2020,0000-00-00,0,循環内,1
0212133,0,2022,0000-00-00,0,循環内,6
0212133,0,2023,0000-00-00,7,循環内,2
0212133,0,2013,0000-00-00,0,心療科,1
0212133,0,2015,0000-00-00,0,心療科,1
0212133,0,2016,0000-00-00,0,救急科,1
0212133,0,2017,0000-00-00,0,救急科,1
0212133,0,2019,0000-00-00,0,救急科,1
0212133,0,2013,0000-00-00,0,整形外,1
0212133,0,2015,0000-00-00,0,整形外,1
0212133,0,2019,0000-00-00,0,整形外,2
0212133,0,2021,0000-00-00,0,整形外,1
0212133,0,2022,0000-00-00,0,整形外,1
0212133,0,2017,0000-00-00,0,歯口外,1
0212133,0,2019,0000-00-00,0,歯口外,1
0212133,0,2014,0000-00-00,0,泌尿器,1
0212133,0,2015,0000-00-00,0,泌尿器,2
0212133,0,2016,0000-00-00,0,泌尿器,1
0212133,0,2019,0000-00-00,0,泌尿器,2
0212133,0,2022,0000-00-00,0,消化内,1
0212133,0,2013,0000-00-00,0,消化外,1
0212133,0,2018,0000-00-00,0,消化外,2
0212133,0,2018,0000-00-00,0,皮膚科,1
0212133,0,2019,0000-00-00,0,皮膚科,1
0212133,0,2021,0000-00-00,0,皮膚科,1
0212133,0,2014,0000-00-00,0,神経内,1
0212133,0,2015,0000-00-00,0,神経内,1
0212133,0,2016,0000-00-00,0,神経内,1
0212133,0,2018,0000-00-00,0,神経内,1
0212133,0,2021,0000-00-00,0,神経内,2
0212133,0,2017,0000-00-00,0,糖尿内,1
0212133,0,2018,0000-00-00,0,糖尿内,2
0212133,0,2019,0000-00-00,0,糖尿内,2
0212133,0,2020,0000-00-00,0,糖尿内,1
0212133,0,2021,0000-00-00,0,糖尿内,1
0212133,0,2022,0000-00-00,0,糖尿内,1
0212133,0,2023,0000-00-00,6,糖尿内,1
0212133,0,2014,0000-00-00,0,総合診,1
0212133,0,2015,0000-00-00,0,総合診,1
0212133,0,2016,0000-00-00,0,総合診,2
0212133,0,2017,0000-00-00,0,総合診,2
0212133,0,2020,0000-00-00,0,総合診,3
0212133,0,2021,0000-00-00,0,耳鼻科,1
0212133,0,2016,0000-00-00,0,肝臓内,1
0212133,0,2018,0000-00-00,0,肝臓内,1
0212133,0,2013,0000-00-00,0,胃腸内,1
0212133,0,2014,0000-00-00,0,胃腸内,4
0212133,0,2015,0000-00-00,0,胃腸内,4
0212133,0,2017,0000-00-00,0,胃腸内,1
0212133,0,2018,0000-00-00,0,胃腸内,6
0212133,0,2019,0000-00-00,0,胃腸内,5
0212133,0,2020,0000-00-00,0,胃腸内,1
0212133,0,2021,0000-00-00,0,胃腸内,3
0212133,0,2016,0000-00-00,0,脳卒中,2
0212133,0,2017,0000-00-00,0,脳卒中,1
0212133,0,2018,0000-00-00,0,脳卒中,2
0212133,0,2020,0000-00-00,0,脳卒中,1
0212133,0,2022,0000-00-00,0,脳卒中,1
0212133,0,2022,0000-00-00,0,脳神内,2
0212133,0,2015,0000-00-00,0,腎臓内,1
0212133,0,2018,0000-00-00,0,腎臓内,1
0212133,0,2020,0000-00-00,0,腎臓内,1
0212133,0,2022,0000-00-00,0,血液内,1
0212158,0,2019,0000-00-00,0,リウ膠,2
0212158,0,2020,0000-00-00,0,リウ膠,1
0212158,0,2024,2024-08-06,48,リウ膠,1
0212158,0,2024,2024-12-23,48,リウ膠,1
0212158,0,2013,0000-00-00,0,リハ,4
0212158,0,2014,0000-00-00,0,リハ,2
0212158,0,2015,0000-00-00,0,リハ,3
0212158,0,2016,0000-00-00,0,リハ,4
0212158,0,2017,0000-00-00,0,リハ,11
0212158,0,2018,0000-00-00,0,リハ,4
0212158,0,2019,0000-00-00,0,リハ,1
0212158,0,2021,0000-00-00,0,リハ,3
0212158,0,2022,0000-00-00,0,リハ,1
0212158,0,2023,0000-00-00,31,リハ,2
0212158,0,2024,2024-10-23,31,リハ,1
0212158,0,2024,2024-11-22,31,リハ,1
0212158,0,2024,2025-01-17,31,リハ,1
0212158,0,2013,0000-00-00,0,乳甲外,1
0212158,0,2015,0000-00-00,0,乳甲外,1
0212158,0,2013,0000-00-00,0,呼吸内,2
0212158,0,2014,0000-00-00,0,呼吸内,1
0212158,0,2018,0000-00-00,0,呼吸内,1
0212158,0,2021,0000-00-00,0,呼吸内,1
0212158,0,2022,0000-00-00,0,呼吸内,1
0212158,0,2023,0000-00-00,5,呼吸内,1
0212158,0,2018,0000-00-00,0,呼吸外,1
0212158,0,2013,0000-00-00,0,小児外,1
0212158,0,2013,0000-00-00,0,形成外,1
0212158,0,2020,0000-00-00,0,形成外,1
0212158,0,2013,0000-00-00,0,循環内,4
0212158,0,2014,0000-00-00,0,循環内,3
0212158,0,2015,0000-00-00,0,循環内,2
0212158,0,2018,0000-00-00,0,循環内,2
0212158,0,2019,0000-00-00,0,循環内,3
0212158,0,2020,0000-00-00,0,循環内,3
0212158,0,2021,0000-00-00,0,循環内,1
0212158,0,2022,0000-00-00,0,循環内,2
0212158,0,2023,0000-00-00,7,循環内,1
0212158,0,2024,2024-10-10,7,循環内,2
0212158,0,2024,2025-01-16,7,循環内,1
0212158,0,2013,0000-00-00,0,心療科,1
0212158,0,2015,0000-00-00,0,心療科,1
0212158,0,2016,0000-00-00,0,心療科,1
0212158,0,2020,0000-00-00,0,心療科,2
0212158,0,2024,2024-07-03,12,心療科,1
0212158,0,2014,0000-00-00,0,心血外,1
0212158,0,2016,0000-00-00,0,心血外,1
0212158,0,2020,0000-00-00,0,心血外,1
0212158,0,2024,2025-03-26,15,心血外,1
0212158,0,2018,0000-00-00,0,放診断,1
0212158,0,2023,0000-00-00,28,放診断,1
0212158,0,2013,0000-00-00,0,救急科,1
0212158,0,2019,0000-00-00,0,救急科,1
0212158,0,2024,2024-12-29,34,救急科,1
0212158,0,2013,0000-00-00,0,整形外,5
0212158,0,2014,0000-00-00,0,整形外,4
0212158,0,2015,0000-00-00,0,整形外,3
0212158,0,2016,0000-00-00,0,整形外,5
0212158,0,2017,0000-00-00,0,整形外,2
0212158,0,2018,0000-00-00,0,整形外,7
0212158,0,2019,0000-00-00,0,整形外,5
0212158,0,2020,0000-00-00,0,整形外,7
0212158,0,2021,0000-00-00,0,整形外,3
0212158,0,2022,0000-00-00,0,整形外,10
0212158,0,2023,0000-00-00,18,整形外,6
0212158,0,2024,2024-05-08,18,整形外,1
0212158,0,2024,2024-06-13,18,整形外,1
0212158,0,2024,2024-06-20,18,整形外,1
0212158,0,2024,2024-11-11,18,整形外,1
0212158,0,2024,2024-12-18,18,整形外,1
0212158,0,2024,2024-12-25,18,整形外,1
0212158,0,2024,2025-03-19,18,整形外,1
0212158,0,2013,0000-00-00,0,泌尿器,1
0212158,0,2014,0000-00-00,0,泌尿器,1
0212158,0,2017,0000-00-00,0,泌尿器,2
0212158,0,2022,0000-00-00,0,泌尿器,1
0212158,0,2024,2024-05-21,22,泌尿器,1
0212158,0,2024,2024-08-23,22,泌尿器,1
0212158,0,2024,2025-01-27,22,泌尿器,1
0212158,0,2022,0000-00-00,0,消化内,1
0212158,0,2023,0000-00-00,50,消化内,1
0212158,0,2024,2024-10-10,50,消化内,2
0212158,0,2013,0000-00-00,0,消化外,1
0212158,0,2014,0000-00-00,0,消化外,4
0212158,0,2019,0000-00-00,0,消化外,1
0212158,0,2018,0000-00-00,0,産婦人,1
0212158,0,2014,0000-00-00,0,皮膚科,1
0212158,0,2018,0000-00-00,0,皮膚科,1
0212158,0,2017,0000-00-00,0,眼科,1
0212158,0,2018,0000-00-00,0,眼科,1
0212158,0,2024,2025-03-28,26,眼科,1
0212158,0,2013,0000-00-00,0,神経内,2
0212158,0,2014,0000-00-00,0,神経内,7
0212158,0,2015,0000-00-00,0,神経内,3
0212158,0,2016,0000-00-00,0,神経内,2
0212158,0,2017,0000-00-00,0,神経内,3
0212158,0,2018,0000-00-00,0,神経内,3
0212158,0,2019,0000-00-00,0,神経内,1
0212158,0,2020,0000-00-00,0,神経内,1
0212158,0,2021,0000-00-00,0,神経内,2
0212158,0,2013,0000-00-00,0,糖尿内,1
0212158,0,2014,0000-00-00,0,糖尿内,1
0212158,0,2018,0000-00-00,0,糖尿内,2
0212158,0,2019,0000-00-00,0,糖尿内,1
0212158,0,2021,0000-00-00,0,糖尿内,2
0212158,0,2022,0000-00-00,0,糖尿内,1
0212158,0,2023,0000-00-00,6,糖尿内,2
0212158,0,2024,2024-05-08,6,糖尿内,2
0212158,0,2024,2024-06-20,6,糖尿内,1
0212158,0,2015,0000-00-00,0,耳鼻科,1
0212158,0,2017,0000-00-00,0,耳鼻科,1
0212158,0,2024,2024-07-03,25,耳鼻科,1
0212158,0,2024,2024-12-13,25,耳鼻科,1
0212158,0,2015,0000-00-00,0,肝臓内,2
0212158,0,2019,0000-00-00,0,肝臓内,1
0212158,0,2020,0000-00-00,0,肝臓内,1
0212158,0,2021,0000-00-00,0,肝臓内,1
0212158,0,2013,0000-00-00,0,胃腸内,1
0212158,0,2015,0000-00-00,0,胃腸内,2
0212158,0,2016,0000-00-00,0,胃腸内,1
0212158,0,2020,0000-00-00,0,胃腸内,1
0212158,0,2013,0000-00-00,0,脳卒中,18
0212158,0,2014,0000-00-00,0,脳卒中,10
0212158,0,2015,0000-00-00,0,脳卒中,3
0212158,0,2017,0000-00-00,0,脳卒中,3
0212158,0,2018,0000-00-00,0,脳卒中,4
0212158,0,2019,0000-00-00,0,脳卒中,3
0212158,0,2020,0000-00-00,0,脳卒中,2
0212158,0,2021,0000-00-00,0,脳卒中,3
0212158,0,2022,0000-00-00,0,脳卒中,2
0212158,0,2024,2024-05-15,9,脳卒中,1
0212158,0,2024,2024-06-17,9,脳卒中,1
0212158,0,2024,2024-12-16,9,脳卒中,1
0212158,0,2024,2025-02-04,9,脳卒中,1
0212158,0,2024,2025-03-03,9,脳卒中,1
0212158,0,2022,0000-00-00,0,脳神内,2
0212158,0,2024,2024-05-23,2,脳神内,1
0212158,0,2024,2024-12-25,2,脳神内,1
0212158,0,2013,0000-00-00,0,脳神外,7
0212158,0,2014,0000-00-00,0,脳神外,1
0212158,0,2015,0000-00-00,0,脳神外,3
0212158,0,2016,0000-00-00,0,脳神外,7
0212158,0,2017,0000-00-00,0,脳神外,1
0212158,0,2018,0000-00-00,0,脳神外,3
0212158,0,2019,0000-00-00,0,脳神外,4
0212158,0,2020,0000-00-00,0,脳神外,3
0212158,0,2021,0000-00-00,0,脳神外,2
0212158,0,2022,0000-00-00,0,脳神外,4
0212158,0,2023,0000-00-00,20,脳神外,1
0212158,0,2024,2024-05-09,20,脳神外,1
0212158,0,2024,2025-01-07,20,脳神外,1
0212158,0,2024,2025-02-10,20,脳神外,1
0212158,0,2013,0000-00-00,0,腎臓内,1
0212158,0,2014,0000-00-00,0,腎臓内,1
0212158,0,2015,0000-00-00,0,腎臓内,1
0212158,0,2024,2024-10-10,8,腎臓内,1
0212158,0,2013,0000-00-00,0,臨腫瘍,1
0212158,0,2017,0000-00-00,0,血液内,1
0212158,0,2018,0000-00-00,0,血液内,1
0212158,0,2021,0000-00-00,0,血液内,2
0212158,0,2022,0000-00-00,0,血液内,1
0212158,0,2019,0000-00-00,0,麻酔科,1
0212166,0,2013,0000-00-00,0,リウ膠,1
0212166,0,2018,0000-00-00,0,リウ膠,1
0212166,0,2021,0000-00-00,0,乳甲外,1
0212166,0,2022,0000-00-00,0,乳甲外,1
0212166,0,2023,0000-00-00,16,乳甲外,1
0212166,0,2013,0000-00-00,0,呼吸内,1
0212166,0,2018,0000-00-00,0,呼吸内,1
0212166,0,2013,0000-00-00,0,呼吸外,1
0212166,0,2013,0000-00-00,0,小児科,2
0212166,0,2014,0000-00-00,0,小児科,2
0212166,0,2015,0000-00-00,0,小児科,2
0212166,0,2016,0000-00-00,0,小児科,2
0212166,0,2017,0000-00-00,0,小児科,2
0212166,0,2018,0000-00-00,0,小児科,3
0212166,0,2019,0000-00-00,0,小児科,2
0212166,0,2020,0000-00-00,0,小児科,2
0212166,0,2021,0000-00-00,0,小児科,2
0212166,0,2023,0000-00-00,10,小児科,2
0212166,0,2024,2024-12-28,10,小児科,1
0212166,0,2014,0000-00-00,0,形成外,1
0212166,0,2014,0000-00-00,0,循環内,4
0212166,0,2015,0000-00-00,0,循環内,2
0212166,0,2016,0000-00-00,0,循環内,1
0212166,0,2022,0000-00-00,0,循環内,2
0212166,0,2024,2024-08-23,7,循環内,1
0212166,0,2024,2025-02-17,7,循環内,1
0212166,0,2015,0000-00-00,0,心療科,1
0212166,0,2016,0000-00-00,0,放核医,2
0212166,0,2018,0000-00-00,0,放診断,1
0212166,0,2013,0000-00-00,0,救急科,2
0212166,0,2021,0000-00-00,0,救急科,1
0212166,0,2013,0000-00-00,0,整形外,2
0212166,0,2016,0000-00-00,0,整形外,3
0212166,0,2021,0000-00-00,0,整形外,1
0212166,0,2022,0000-00-00,0,整形外,2
0212166,0,2023,0000-00-00,18,整形外,1
0212166,0,2024,2024-08-23,18,整形外,1
0212166,0,2022,0000-00-00,0,歯口外,1
0212166,0,2022,0000-00-00,0,消化内,1
0212166,0,2013,0000-00-00,0,消化外,2
0212166,0,2023,0000-00-00,14,消化外,1
0212166,0,2013,0000-00-00,0,産婦人,1
0212166,0,2014,0000-00-00,0,産婦人,2
0212166,0,2023,0000-00-00,43,産婦人,1
0212166,0,2017,0000-00-00,0,皮膚科,1
0212166,0,2021,0000-00-00,0,皮膚科,1
0212166,0,2022,0000-00-00,0,皮膚科,2
0212166,0,2023,0000-00-00,21,皮膚科,1
0212166,0,2015,0000-00-00,0,眼科,1
0212166,0,2013,0000-00-00,0,神経内,1
0212166,0,2014,0000-00-00,0,神経内,1
0212166,0,2015,0000-00-00,0,神経内,1
0212166,0,2013,0000-00-00,0,糖尿内,1
0212166,0,2016,0000-00-00,0,糖尿内,1
0212166,0,2017,0000-00-00,0,糖尿内,1
0212166,0,2021,0000-00-00,0,糖尿内,1
0212166,0,2022,0000-00-00,0,糖尿内,1
0212166,0,2024,2024-07-16,6,糖尿内,1
0212166,0,2023,0000-00-00,36,総合診,1
0212166,0,2013,0000-00-00,0,耳鼻科,1
0212166,0,2015,0000-00-00,0,耳鼻科,1
0212166,0,2016,0000-00-00,0,耳鼻科,3
0212166,0,2022,0000-00-00,0,耳鼻科,2
0212166,0,2013,0000-00-00,0,肝臓内,1
0212166,0,2016,0000-00-00,0,肝臓内,1
0212166,0,2018,0000-00-00,0,肝臓内,1
0212166,0,2014,0000-00-00,0,胃腸内,1
0212166,0,2016,0000-00-00,0,胃腸内,2
0212166,0,2017,0000-00-00,0,胃腸内,2
0212166,0,2018,0000-00-00,0,胃腸内,1
0212166,0,2019,0000-00-00,0,胃腸内,1
0212166,0,2021,0000-00-00,0,胃腸内,1
0212166,0,2022,0000-00-00,0,脳卒中,1
0212166,0,2022,0000-00-00,0,脳神内,1
0212166,0,2023,0000-00-00,2,脳神内,1
0212166,0,2024,2024-07-24,2,脳神内,1
0212166,0,2021,0000-00-00,0,腎臓内,1
0212166,0,2024,2025-03-31,8,腎臓内,1
0212166,0,2017,0000-00-00,0,血液内,1
0212166,0,2018,0000-00-00,0,血液内,1
0212166,0,2022,0000-00-00,0,血液内,1
0212174,0,2014,0000-00-00,0,リハ,3
0212174,0,2013,0000-00-00,0,小児外,11
0212174,0,2014,0000-00-00,0,小児外,8
0212174,0,2015,0000-00-00,0,小児外,6
0212174,0,2016,0000-00-00,0,小児外,6
0212174,0,2017,0000-00-00,0,小児外,7
0212174,0,2018,0000-00-00,0,小児外,1
0212174,0,2019,0000-00-00,0,小児外,2
0212174,0,2020,0000-00-00,0,小児外,1
0212174,0,2023,0000-00-00,17,小児外,1
0212174,0,2013,0000-00-00,0,小児科,8
0212174,0,2014,0000-00-00,0,小児科,14
0212174,0,2015,0000-00-00,0,小児科,8
0212174,0,2016,0000-00-00,0,小児科,24
0212174,0,2017,0000-00-00,0,小児科,14
0212174,0,2018,0000-00-00,0,小児科,13
0212174,0,2019,0000-00-00,0,小児科,13
0212174,0,2020,0000-00-00,0,小児科,9
0212174,0,2021,0000-00-00,0,小児科,1
0212174,0,2022,0000-00-00,0,小児科,1
0212174,0,2024,2024-10-30,10,小児科,1
0212174,0,2024,2024-12-18,10,小児科,1
0212174,0,2024,2025-01-08,10,小児科,1
0212174,0,2024,2025-02-12,10,小児科,1
0212174,0,2024,2025-02-26,10,小児科,1
0212174,0,2024,2025-03-12,10,小児科,1
0212174,0,2024,2025-03-19,10,小児科,1
0212174,0,2014,0000-00-00,0,形成外,1
0212174,0,2020,0000-00-00,0,形成外,1
0212174,0,2022,0000-00-00,0,形成外,1
0212174,0,2023,0000-00-00,19,形成外,1
0212174,0,2013,0000-00-00,0,心療科,1
0212174,0,2017,0000-00-00,0,心療科,2
0212174,0,2018,0000-00-00,0,心療科,1
0212174,0,2020,0000-00-00,0,心療科,1
0212174,0,2021,0000-00-00,0,心療科,3
0212174,0,2017,0000-00-00,0,心血外,1
0212174,0,2014,0000-00-00,0,整形外,1
0212174,0,2015,0000-00-00,0,整形外,2
0212174,0,2016,0000-00-00,0,整形外,1
0212174,0,2017,0000-00-00,0,整形外,2
0212174,0,2019,0000-00-00,0,整形外,2
0212174,0,2020,0000-00-00,0,整形外,1
0212174,0,2021,0000-00-00,0,整形外,2
0212174,0,2022,0000-00-00,0,整形外,1
0212174,0,2023,0000-00-00,18,整形外,1
0212174,0,2015,0000-00-00,0,泌尿器,1
0212174,0,2021,0000-00-00,0,産婦人,1
0212174,0,2015,0000-00-00,0,皮膚科,1
0212174,0,2017,0000-00-00,0,皮膚科,1
0212174,0,2019,0000-00-00,0,皮膚科,1
0212174,0,2015,0000-00-00,0,眼科,1
0212174,0,2016,0000-00-00,0,眼科,1
0212174,0,2017,0000-00-00,0,眼科,1
0212174,0,2018,0000-00-00,0,眼科,5
0212174,0,2019,0000-00-00,0,眼科,1
0212174,0,2015,0000-00-00,0,糖尿内,1
0212174,0,2018,0000-00-00,0,糖尿内,1
0212174,0,2015,0000-00-00,0,耳鼻科,1
0212174,0,2016,0000-00-00,0,耳鼻科,1
0212174,0,2018,0000-00-00,0,耳鼻科,1
0212174,0,2024,2025-02-17,25,耳鼻科,1
0212174,0,2013,0000-00-00,0,肝臓内,1
0212174,0,2015,0000-00-00,0,肝臓内,1
0212174,0,2016,0000-00-00,0,肝臓内,1
0212174,0,2017,0000-00-00,0,肝臓内,1
0212174,0,2015,0000-00-00,0,胃腸内,1
0212174,0,2019,0000-00-00,0,胃腸内,1
0212174,0,2016,0000-00-00,0,脳神外,1
0212182,0,2019,0000-00-00,0,呼吸内,1
0212182,0,2021,0000-00-00,0,呼吸内,2
0212182,0,2017,0000-00-00,0,呼吸外,1
0212182,0,2019,0000-00-00,0,小児外,1
0212182,0,2013,0000-00-00,0,小児科,1
0212182,0,2014,0000-00-00,0,小児科,1
0212182,0,2019,0000-00-00,0,小児科,1
0212182,0,2020,0000-00-00,0,小児科,1
0212182,0,2021,0000-00-00,0,小児科,1
0212182,0,2024,2024-11-07,19,形成外,1
0212182,0,2016,0000-00-00,0,心療科,1
0212182,0,2019,0000-00-00,0,心療科,1
0212182,0,2020,0000-00-00,0,心療科,2
0212182,0,2021,0000-00-00,0,心療科,1
0212182,0,2023,0000-00-00,12,心療科,1
0212182,0,2024,2025-02-13,12,心療科,1
0212182,0,2023,0000-00-00,18,整形外,1
0212182,0,2024,2024-10-08,18,整形外,1
0212182,0,2017,0000-00-00,0,歯口外,1
0212182,0,2023,0000-00-00,22,泌尿器,1
0212182,0,2013,0000-00-00,0,消化外,1
0212182,0,2013,0000-00-00,0,神経内,1
0212182,0,2014,0000-00-00,0,神経内,1
0212182,0,2017,0000-00-00,0,糖尿内,1
0212182,0,2021,0000-00-00,0,糖尿内,1
0212182,0,2024,2024-06-03,6,糖尿内,1
0212182,0,2013,0000-00-00,0,総合診,1
0212182,0,2013,0000-00-00,0,肝臓内,1
0212182,0,2015,0000-00-00,0,肝臓内,1
0212182,0,2014,0000-00-00,0,胃腸内,1
0212182,0,2015,0000-00-00,0,胃腸内,1
0212182,0,2020,0000-00-00,0,胃腸内,1
0212182,0,2023,0000-00-00,2,脳神内,1
0212182,0,2013,0000-00-00,0,腎臓内,1
0212182,0,2021,0000-00-00,0,腎臓内,1
0212182,0,2024,2024-06-03,8,腎臓内,1
0212182,0,2023,0000-00-00,1,血液内,1
0212208,0,2020,0000-00-00,0,リウ膠,1
0212208,0,2014,0000-00-00,0,乳甲外,3
0212208,0,2015,0000-00-00,0,乳甲外,1
0212208,0,2016,0000-00-00,0,乳甲外,1
0212208,0,2017,0000-00-00,0,乳甲外,1
0212208,0,2021,0000-00-00,0,乳甲外,1
0212208,0,2013,0000-00-00,0,呼吸内,2
0212208,0,2017,0000-00-00,0,呼吸内,1
0212208,0,2018,0000-00-00,0,呼吸内,1
0212208,0,2024,2024-11-02,5,呼吸内,1
0212208,0,2020,0000-00-00,0,呼吸外,1
0212208,0,2017,0000-00-00,0,小児外,1
0212208,0,2019,0000-00-00,0,小児外,1
0212208,0,2022,0000-00-00,0,小児外,1
0212208,0,2023,0000-00-00,17,小児外,1
0212208,0,2013,0000-00-00,0,小児科,1
0212208,0,2014,0000-00-00,0,小児科,2
0212208,0,2015,0000-00-00,0,小児科,4
0212208,0,2016,0000-00-00,0,小児科,4
0212208,0,2019,0000-00-00,0,小児科,3
0212208,0,2013,0000-00-00,0,循環内,1
